id_partido,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HC,AC,HF,AF,HY,AY,HR,AR,B365H,B365D,B365A,temporada
264,2001-03-18,Mallorca,Real Madrid,1,0,H,0,0,D,,,,,,,,,,,,,,,,0001
265,2001-03-18,Numancia,Barcelona,1,1,D,0,1,A,,,,,,,,,,,,,,,,0001
266,2001-03-18,Osasuna,Malaga,3,3,D,1,2,A,,,,,,,,,,,,,,,,0001
267,2001-03-18,Sociedad,Alaves,1,1,D,1,0,H,,,,,,,,,,,,,,,,0001
268,2001-03-18,Vallecano,Oviedo,0,2,A,0,1,A,,,,,,,,,,,,,,,,0001
269,2001-03-18,Villarreal,Santander,4,2,H,2,0,H,,,,,,,,,,,,,,,,0001
270,2001-03-18,Zaragoza,Ath Bilbao,2,2,D,2,1,H,,,,,,,,,,,,,,,,0001
271,2001-03-31,La Coruna,Villarreal,4,2,H,2,0,H,,,,,,,,,,,,,,,,0001
272,2001-03-31,Malaga,Celta,1,4,A,1,2,A,,,,,,,,,,,,,,,,0001
273,2001-03-31,Real Madrid,Numancia,1,0,H,1,0,H,,,,,,,,,,,,,,,,0001
274,2001-03-31,Valencia,Espanol,0,1,A,0,0,D,,,,,,,,,,,,,,,,0001
275,2001-04-01,Ath Bilbao,Osasuna,0,1,A,0,0,D,,,,,,,,,,,,,,,,0001
276,2001-04-01,Barcelona,Las Palmas,4,1,H,2,1,H,,,,,,,,,,,,,,,,0001
277,2001-04-01,Mallorca,Sociedad,1,1,D,1,0,H,,,,,,,,,,,,,,,,0001
278,2001-04-01,Oviedo,Alaves,3,3,D,2,1,H,,,,,,,,,,,,,,,,0001
279,2001-04-01,Santander,Zaragoza,2,1,H,1,1,D,,,,,,,,,,,,,,,,0001
280,2001-04-01,Valladolid,Vallecano,1,3,A,1,1,D,,,,,,,,,,,,,,,,0001
281,2001-04-07,Vallecano,Valencia,1,4,A,0,1,A,,,,,,,,,,,,,,,,0001
282,2001-04-08,Alaves,Valladolid,4,2,H,2,0,H,,,,,,,,,,,,,,,,0001
283,2001-04-08,Celta,Ath Bilbao,2,1,H,1,0,H,,,,,,,,,,,,,,,,0001
284,2001-04-08,Espanol,Malaga,1,2,A,1,0,H,,,,,,,,,,,,,,,,0001
285,2001-04-08,Las Palmas,Real Madrid,0,1,A,0,0,D,,,,,,,,,,,,,,,,0001
286,2001-04-08,Numancia,Mallorca,0,2,A,0,0,D,,,,,,,,,,,,,,,,0001
287,2001-04-08,Osasuna,Santander,1,1,D,1,1,D,,,,,,,,,,,,,,,,0001
288,2001-04-08,Sociedad,Oviedo,3,0,H,0,0,D,,,,,,,,,,,,,,,,0001
289,2001-04-08,Villarreal,Barcelona,4,4,D,3,1,H,,,,,,,,,,,,,,,,0001
290,2001-04-08,Zaragoza,La Coruna,2,1,H,1,0,H,,,,,,,,,,,,,,,,0001
291,2001-04-14,Barcelona,Zaragoza,4,4,D,0,2,A,,,,,,,,,,,,,,,,0001
292,2001-04-14,La Coruna,Osasuna,2,1,H,0,1,A,,,,,,,,,,,,,,,,0001
293,2001-04-14,Real Madrid,Villarreal,4,0,H,1,0,H,,,,,,,,,,,,,,,,0001
294,2001-04-14,Valencia,Alaves,1,2,A,1,1,D,,,,,,,,,,,,,,,,0001
295,2001-04-15,Ath Bilbao,Espanol,0,1,A,0,1,A,,,,,,,,,,,,,,,,0001
296,2001-04-15,Malaga,Vallecano,1,1,D,1,1,D,,,,,,,,,,,,,,,,0001
297,2001-04-15,Mallorca,Las Palmas,2,1,H,1,1,D,,,,,,,,,,,,,,,,0001
298,2001-04-15,Numancia,Sociedad,3,3,D,1,1,D,,,,,,,,,,,,,,,,0001
299,2001-04-15,Santander,Celta,3,0,H,2,0,H,,,,,,,,,,,,,,,,0001
300,2001-04-15,Valladolid,Oviedo,1,0,H,0,0,D,,,,,,,,,,,,,,,,0001
301,2001-04-21,Celta,La Coruna,2,1,H,0,0,D,,,,,,,,,,,,,,,,0001
302,2001-04-22,Alaves,Malaga,1,2,A,0,1,A,,,,,,,,,,,,,,,,0001
303,2001-04-22,Espanol,Santander,3,0,H,1,0,H,,,,,,,,,,,,,,,,0001
304,2001-04-22,Las Palmas,Numancia,1,1,D,0,1,A,,,,,,,,,,,,,,,,0001
305,2001-04-22,Osasuna,Barcelona,3,1,H,2,1,H,,,,,,,,,,,,,,,,0001
306,2001-04-22,Oviedo,Valencia,0,0,D,0,0,D,,,,,,,,,,,,,,,,0001
307,2001-04-22,Sociedad,Valladolid,3,1,H,2,0,H,,,,,,,,,,,,,,,,0001
308,2001-04-22,Vallecano,Ath Bilbao,1,2,A,0,1,A,,,,,,,,,,,,,,,,0001
309,2001-04-22,Villarreal,Mallorca,2,2,D,2,0,H,,,,,,,,,,,,,,,,0001
310,2001-04-22,Zaragoza,Real Madrid,2,3,A,1,2,A,,,,,,,,,,,,,,,,0001
311,2001-04-28,Real Madrid,Osasuna,1,1,D,0,1,A,,,,,,,,,,,,,,,,0001
312,2001-04-28,Valencia,Valladolid,1,0,H,0,0,D,,,,,,,,,,,,,,,,0001
313,2001-04-29,Ath Bilbao,Alaves,2,0,H,0,0,D,,,,,,,,,,,,,,,,0001
314,2001-04-29,Barcelona,Celta,1,1,D,1,1,D,,,,,,,,,,,,,,,,0001
315,2001-04-29,La Coruna,Espanol,1,0,H,1,0,H,,,,,,,,,,,,,,,,0001
316,2001-04-29,Las Palmas,Sociedad,2,1,H,1,0,H,,,,,,,,,,,,,,,,0001
317,2001-04-29,Malaga,Oviedo,2,2,D,1,1,D,,,,,,,,,,,,,,,,0001
318,2001-04-29,Mallorca,Zaragoza,2,1,H,2,0,H,,,,,,,,,,,,,,,,0001
319,2001-04-29,Numancia,Villarreal,1,3,A,0,0,D,,,,,,,,,,,,,,,,0001
320,2001-04-29,Santander,Vallecano,1,1,D,1,1,D,,,,,,,,,,,,,,,,0001
321,2001-05-05,Celta,Real Madrid,3,0,H,2,0,H,,,,,,,,,,,,,,,,0001
322,2001-05-05,Espanol,Barcelona,0,0,D,0,0,D,,,,,,,,,,,,,,,,0001
323,2001-05-05,Sociedad,Valencia,1,2,A,0,0,D,,,,,,,,,,,,,,,,0001
324,2001-05-06,Alaves,Santander,5,1,H,2,0,H,,,,,,,,,,,,,,,,0001
325,2001-05-06,Osasuna,Mallorca,1,0,H,0,0,D,,,,,,,,,,,,,,,,0001
326,2001-05-06,Oviedo,Ath Bilbao,5,0,H,3,0,H,,,,,,,,,,,,,,,,0001
327,2001-05-06,Vallecano,La Coruna,1,1,D,0,0,D,,,,,,,,,,,,,,,,0001
328,2001-05-06,Valladolid,Malaga,0,0,D,0,0,D,,,,,,,,,,,,,,,,0001
329,2001-05-06,Villarreal,Las Palmas,2,1,H,1,0,H,,,,,,,,,,,,,,,,0001
330,2001-05-06,Zaragoza,Numancia,3,1,H,2,0,H,,,,,,,,,,,,,,,,0001
331,2001-05-11,La Coruna,Alaves,2,1,H,1,1,D,,,,,,,,,,,,,,,,0001
332,2001-05-12,Villarreal,Sociedad,1,3,A,1,1,D,,,,,,,,,,,,,,,,0001
333,2001-05-13,Ath Bilbao,Valladolid,1,1,D,1,1,D,,,,,,,,,,,,,,,,0001
334,2001-05-13,Barcelona,Vallecano,5,1,H,1,1,D,,,,,,,,,,,,,,,,0001
335,2001-05-13,Las Palmas,Zaragoza,2,1,H,0,1,A,,,,,,,,,,,,,,,,0001
336,2001-05-13,Malaga,Valencia,3,0,H,2,0,H,,,,,,,,,,,,,,,,0001
337,2001-05-13,Mallorca,Celta,2,0,H,0,0,D,,,,,,,,,,,,,,,,0001
338,2001-05-13,Numancia,Osasuna,1,0,H,1,0,H,,,,,,,,,,,,,,,,0001
339,2001-05-13,Real Madrid,Espanol,2,2,D,1,0,H,,,,,,,,,,,,,,,,0001
340,2001-05-13,Santander,Oviedo,2,0,H,1,0,H,,,,,,,,,,,,,,,,0001
341,2001-05-18,Valencia,Ath Bilbao,1,0,H,0,0,D,,,,,,,,,,,,,,,,0001
342,2001-05-19,Alaves,Barcelona,0,1,A,0,1,A,,,,,,,,,,,,,,,,0001
343,2001-05-20,Celta,Numancia,1,1,D,0,0,D,,,,,,,,,,,,,,,,0001
344,2001-05-20,Espanol,Mallorca,0,1,A,0,1,A,,,,,,,,,,,,,,,,0001
345,2001-05-20,Osasuna,Las Palmas,3,3,D,1,1,D,,,,,,,,,,,,,,,,0001
346,2001-05-20,Oviedo,La Coruna,2,3,A,0,2,A,,,,,,,,,,,,,,,,0001
347,2001-05-20,Sociedad,Malaga,4,0,H,2,0,H,,,,,,,,,,,,,,,,0001
348,2001-05-20,Vallecano,Real Madrid,0,1,A,0,1,A,,,,,,,,,,,,,,,,0001
349,2001-05-20,Valladolid,Santander,1,1,D,1,0,H,,,,,,,,,,,,,,,,0001
350,2001-05-20,Zaragoza,Villarreal,0,0,D,0,0,D,,,,,,,,,,,,,,,,0001
351,2001-05-26,Las Palmas,Celta,0,1,A,0,0,D,,,,,,,,,,,,,,,,0001
352,2001-05-26,Real Madrid,Alaves,5,0,H,2,0,H,,,,,,,,,,,,,,,,0001
353,2001-05-27,Ath Bilbao,Malaga,1,3,A,0,1,A,,,,,,,,,,,,,,,,0001
354,2001-05-27,Barcelona,Oviedo,0,1,A,0,0,D,,,,,,,,,,,,,,,,0001
355,2001-05-27,La Coruna,Valladolid,1,2,A,0,1,A,,,,,,,,,,,,,,,,0001
356,2001-05-27,Mallorca,Vallecano,4,0,H,3,0,H,,,,,,,,,,,,,,,,0001
357,2001-05-27,Numancia,Espanol,2,1,H,1,1,D,,,,,,,,,,,,,,,,0001
358,2001-05-27,Santander,Valencia,1,1,D,0,0,D,,,,,,,,,,,,,,,,0001
359,2001-05-27,Villarreal,Osasuna,2,0,H,1,0,H,,,,,,,,,,,,,,,,0001
360,2001-05-27,Zaragoza,Sociedad,1,1,D,1,1,D,,,,,,,,,,,,,,,,0001
361,2001-06-10,Alaves,Mallorca,2,4,A,1,1,D,,,,,,,,,,,,,,,,0001
362,2001-06-10,Ath Bilbao,Sociedad,1,3,A,0,2,A,,,,,,,,,,,,,,,,0001
363,2001-06-10,Celta,Villarreal,1,0,H,0,0,D,,,,,,,,,,,,,,,,0001
364,2001-06-10,Espanol,Las Palmas,3,2,H,3,1,H,,,,,,,,,,,,,,,,0001
365,2001-06-10,Malaga,Santander,2,1,H,1,0,H,,,,,,,,,,,,,,,,0001
366,2001-06-10,Osasuna,Zaragoza,1,0,H,0,0,D,,,,,,,,,,,,,,,,0001
367,2001-06-10,Oviedo,Real Madrid,1,1,D,1,1,D,,,,,,,,,,,,,,,,0001
368,2001-06-10,Vallecano,Numancia,2,1,H,1,1,D,,,,,,,,,,,,,,,,0001
369,2001-06-10,Valencia,La Coruna,0,1,A,0,0,D,,,,,,,,,,,,,,,,0001
370,2001-06-10,Valladolid,Barcelona,2,2,D,0,1,A,,,,,,,,,,,,,,,,0001
371,2001-06-16,Las Palmas,Vallecano,1,0,H,1,0,H,,,,,,,,,,,,,,,,0001
372,2001-06-16,Numancia,Alaves,2,1,H,1,0,H,,,,,,,,,,,,,,,,0001
373,2001-06-16,Santander,Ath Bilbao,3,0,H,0,0,D,,,,,,,,,,,,,,,,0001
374,2001-06-16,Villarreal,Espanol,4,0,H,2,0,H,,,,,,,,,,,,,,,,0001
375,2001-06-17,Barcelona,Valencia,3,2,H,2,1,H,,,,,,,,,,,,,,,,0001
376,2001-06-17,La Coruna,Malaga,4,0,H,1,0,H,,,,,,,,,,,,,,,,0001
377,2001-06-17,Mallorca,Oviedo,4,2,H,1,0,H,,,,,,,,,,,,,,,,0001
378,2001-06-17,Real Madrid,Valladolid,2,1,H,1,0,H,,,,,,,,,,,,,,,,0001
379,2001-06-17,Sociedad,Osasuna,0,1,A,0,1,A,,,,,,,,,,,,,,,,0001
380,2001-06-17,Zaragoza,Celta,1,1,D,0,0,D,,,,,,,,,,,,,,,,0001
381,2001-08-25,Valencia,Real Madrid,1,0,H,1,0,H,,,,,,,,,,,,,,,,0102
382,2001-08-26,La Coruna,Valladolid,4,0,H,1,0,H,,,,,,,,,,,,,,,,0102
383,2001-08-26,Espanol,Zaragoza,2,1,H,1,1,D,,,,,,,,,,,,,,,,0102
384,2001-08-26,Malaga,Betis,3,2,H,1,1,D,,,,,,,,,,,,,,,,0102
385,2001-08-26,Mallorca,Las Palmas,0,3,A,0,1,A,,,,,,,,,,,,,,,,0102
386,2001-08-26,Osasuna,Celta,0,3,A,0,1,A,,,,,,,,,,,,,,,,0102
387,2001-08-26,Sociedad,Ath Bilbao,1,3,A,1,1,D,,,,,,,,,,,,,,,,0102
388,2001-08-26,Vallecano,Villarreal,1,2,A,1,2,A,,,,,,,,,,,,,,,,0102
389,2001-08-26,Sevilla,Barcelona,1,2,A,0,1,A,,,,,,,,,,,,,,,,0102
390,2001-08-26,Tenerife,Alaves,0,2,A,0,1,A,,,,,,,,,,,,,,,,0102
391,2001-09-08,Ath Bilbao,Mallorca,0,1,A,0,0,D,,,,,,,,,,,,,,,,0102
392,2001-09-08,Las Palmas,La Coruna,0,1,A,0,0,D,,,,,,,,,,,,,,,,0102
393,2001-09-08,Real Madrid,Malaga,1,1,D,1,0,H,,,,,,,,,,,,,,,,0102
394,2001-09-08,Villarreal,Osasuna,3,0,H,1,0,H,,,,,,,,,,,,,,,,0102
395,2001-09-09,Alaves,Sociedad,2,0,H,1,0,H,,,,,,,,,,,,,,,,0102
396,2001-09-09,Barcelona,Vallecano,1,1,D,0,0,D,,,,,,,,,,,,,,,,0102
397,2001-09-09,Betis,Espanol,2,0,H,2,0,H,,,,,,,,,,,,,,,,0102
398,2001-09-09,Celta,Tenerife,3,0,H,2,0,H,,,,,,,,,,,,,,,,0102
399,2001-09-09,Valladolid,Valencia,1,1,D,1,0,H,,,,,,,,,,,,,,,,0102
400,2001-09-09,Zaragoza,Sevilla,1,1,D,0,0,D,,,,,,,,,,,,,,,,0102
401,2001-09-15,Betis,Real Madrid,3,1,H,1,1,D,,,,,,,,,,,,,,,,0102
402,2001-09-15,La Coruna,Ath Bilbao,1,2,A,0,1,A,,,,,,,,,,,,,,,,0102
403,2001-09-15,Mallorca,Alaves,0,0,D,0,0,D,,,,,,,,,,,,,,,,0102
404,2001-09-15,Osasuna,Barcelona,0,0,D,0,0,D,,,,,,,,,,,,,,,,0102
405,2001-09-16,Espanol,Sevilla,2,3,A,1,1,D,,,,,,,,,,,,,,,,0102
406,2001-09-16,Malaga,Valladolid,1,2,A,0,1,A,,,,,,,,,,,,,,,,0102
407,2001-09-16,Sociedad,Celta,0,0,D,0,0,D,,,,,,,,,,,,,,,,0102
408,2001-09-16,Vallecano,Zaragoza,1,2,A,1,0,H,,,,,,,,,,,,,,,,0102
409,2001-09-16,Tenerife,Villarreal,2,0,H,1,0,H,,,,,,,,,,,,,,,,0102
410,2001-09-16,Valencia,Las Palmas,1,0,H,0,0,D,,,,,,,,,,,,,,,,0102
411,2001-09-22,Alaves,La Coruna,2,3,A,0,1,A,,,,,,,,,,,,,,,,0102
412,2001-09-22,Barcelona,Tenerife,2,0,H,1,0,H,,,,,,,,,,,,,,,,0102
413,2001-09-22,Las Palmas,Malaga,0,0,D,0,0,D,,,,,,,,,,,,,,,,0102
414,2001-09-22,Real Madrid,Espanol,5,1,H,3,0,H,,,,,,,,,,,,,,,,0102
415,2001-09-22,Villarreal,Sociedad,1,0,H,0,0,D,,,,,,,,,,,,,,,,0102
416,2001-09-23,Ath Bilbao,Valencia,2,2,D,0,1,A,,,,,,,,,,,,,,,,0102
417,2001-09-23,Celta,Mallorca,2,0,H,1,0,H,,,,,,,,,,,,,,,,0102
418,2001-09-23,Sevilla,Vallecano,2,1,H,0,1,A,,,,,,,,,,,,,,,,0102
419,2001-09-23,Valladolid,Betis,0,2,A,0,0,D,,,,,,,,,,,,,,,,0102
420,2001-09-23,Zaragoza,Osasuna,0,1,A,0,1,A,,,,,,,,,,,,,,,,0102
421,2001-09-29,Espanol,Vallecano,3,1,H,1,0,H,,,,,,,,,,,,,,,,0102
422,2001-09-29,Malaga,Ath Bilbao,1,2,A,0,1,A,,,,,,,,,,,,,,,,0102
423,2001-09-29,Real Madrid,Valladolid,2,2,D,2,1,H,,,,,,,,,,,,,,,,0102
424,2001-09-29,Sociedad,Barcelona,0,2,A,0,1,A,,,,,,,,,,,,,,,,0102
425,2001-09-30,Betis,Las Palmas,1,0,H,0,0,D,,,,,,,,,,,,,,,,0102
426,2001-09-30,La Coruna,Celta,2,2,D,0,1,A,,,,,,,,,,,,,,,,0102
427,2001-09-30,Mallorca,Villarreal,0,1,A,0,1,A,,,,,,,,,,,,,,,,0102
428,2001-09-30,Osasuna,Sevilla,1,0,H,0,0,D,,,,,,,,,,,,,,,,0102
429,2001-09-30,Tenerife,Zaragoza,0,0,D,0,0,D,,,,,,,,,,,,,,,,0102
430,2001-09-30,Valencia,Alaves,0,0,D,0,0,D,,,,,,,,,,,,,,,,0102
431,2001-10-03,Alaves,Malaga,1,0,H,0,0,D,,,,,,,,,,,,,,,,0102
432,2001-10-03,Ath Bilbao,Betis,0,0,D,0,0,D,,,,,,,,,,,,,,,,0102
433,2001-10-03,Barcelona,Mallorca,3,0,H,3,0,H,,,,,,,,,,,,,,,,0102
434,2001-10-03,Las Palmas,Real Madrid,4,2,H,2,2,D,,,,,,,,,,,,,,,,0102
435,2001-10-03,Vallecano,Osasuna,0,1,A,0,1,A,,,,,,,,,,,,,,,,0102
436,2001-10-03,Sevilla,Tenerife,2,0,H,1,0,H,,,,,,,,,,,,,,,,0102
437,2001-10-03,Valladolid,Espanol,0,1,A,0,1,A,,,,,,,,,,,,,,,,0102
438,2001-10-03,Villarreal,La Coruna,1,1,D,1,0,H,,,,,,,,,,,,,,,,0102
439,2001-10-03,Zaragoza,Sociedad,3,2,H,1,1,D,,,,,,,,,,,,,,,,0102
440,2001-10-04,Celta,Valencia,1,1,D,0,1,A,,,,,,,,,,,,,,,,0102
441,2001-10-06,La Coruna,Barcelona,2,1,H,0,1,A,,,,,,,,,,,,,,,,0102
442,2001-10-06,Real Madrid,Ath Bilbao,2,0,H,0,0,D,,,,,,,,,,,,,,,,0102
443,2001-10-07,Betis,Alaves,1,0,H,0,0,D,,,,,,,,,,,,,,,,0102
444,2001-10-07,Espanol,Osasuna,1,1,D,0,0,D,,,,,,,,,,,,,,,,0102
445,2001-10-07,Malaga,Celta,2,2,D,2,0,H,,,,,,,,,,,,,,,,0102
446,2001-10-07,Mallorca,Zaragoza,0,1,A,0,0,D,,,,,,,,,,,,,,,,0102
447,2001-10-07,Sociedad,Sevilla,3,3,D,2,0,H,,,,,,,,,,,,,,,,0102
448,2001-10-07,Tenerife,Vallecano,3,1,H,1,1,D,,,,,,,,,,,,,,,,0102
449,2001-10-07,Valencia,Villarreal,1,0,H,1,0,H,,,,,,,,,,,,,,,,0102
450,2001-10-07,Valladolid,Las Palmas,1,0,H,1,0,H,,,,,,,,,,,,,,,,0102
451,2001-10-13,Alaves,Real Madrid,0,0,D,0,0,D,,,,,,,,,,,,,,,,0102
452,2001-10-13,Sevilla,Mallorca,2,2,D,2,2,D,,,,,,,,,,,,,,,,0102
453,2001-10-13,Zaragoza,La Coruna,1,2,A,0,1,A,,,,,,,,,,,,,,,,0102
454,2001-10-14,Ath Bilbao,Valladolid,1,4,A,0,2,A,,,,,,,,,,,,,,,,0102
455,2001-10-14,Barcelona,Valencia,2,2,D,1,1,D,,,,,,,,,,,,,,,,0102
456,2001-10-14,Celta,Betis,3,1,H,2,0,H,,,,,,,,,,,,,,,,0102
457,2001-10-14,Las Palmas,Espanol,2,0,H,0,0,D,,,,,,,,,,,,,,,,0102
458,2001-10-14,Osasuna,Tenerife,0,2,A,0,0,D,,,,,,,,,,,,,,,,0102
459,2001-10-14,Vallecano,Sociedad,2,1,H,1,1,D,,,,,,,,,,,,,,,,0102
460,2001-10-14,Villarreal,Malaga,1,2,A,1,1,D,,,,,,,,,,,,,,,,0102
461,2001-10-20,Betis,Villarreal,1,1,D,0,1,A,,,,,,,,,,,,,,,,0102
462,2001-10-20,La Coruna,Sevilla,1,0,H,1,0,H,,,,,,,,,,,,,,,,0102
463,2001-10-20,Las Palmas,Ath Bilbao,1,1,D,0,1,A,,,,,,,,,,,,,,,,0102
464,2001-10-20,Malaga,Barcelona,1,1,D,0,0,D,,,,,,,,,,,,,,,,0102
465,2001-10-20,Sociedad,Osasuna,2,1,H,0,1,A,,,,,,,,,,,,,,,,0102
466,2001-10-21,Espanol,Tenerife,2,0,H,2,0,H,,,,,,,,,,,,,,,,0102
467,2001-10-21,Mallorca,Vallecano,3,0,H,1,0,H,,,,,,,,,,,,,,,,0102
468,2001-10-21,Real Madrid,Celta,1,1,D,1,1,D,,,,,,,,,,,,,,,,0102
469,2001-10-21,Valencia,Zaragoza,2,0,H,1,0,H,,,,,,,,,,,,,,,,0102
470,2001-10-21,Valladolid,Alaves,1,3,A,0,2,A,,,,,,,,,,,,,,,,0102
471,2001-10-27,Barcelona,Betis,3,0,H,1,0,H,,,,,,,,,,,,,,,,0102
472,2001-10-27,Osasuna,Mallorca,4,0,H,2,0,H,,,,,,,,,,,,,,,,0102
473,2001-10-27,Vallecano,La Coruna,2,1,H,0,0,D,,,,,,,,,,,,,,,,0102
474,2001-10-27,Tenerife,Sociedad,0,1,A,0,1,A,,,,,,,,,,,,,,,,0102
475,2001-10-27,Villarreal,Real Madrid,2,3,A,1,0,H,,,,,,,,,,,,,,,,0102
476,2001-10-28,Alaves,Las Palmas,1,0,H,1,0,H,,,,,,,,,,,,,,,,0102
477,2001-10-28,Ath Bilbao,Espanol,1,1,D,1,0,H,,,,,,,,,,,,,,,,0102
478,2001-10-28,Celta,Valladolid,1,1,D,0,0,D,,,,,,,,,,,,,,,,0102
479,2001-10-28,Sevilla,Valencia,1,1,D,0,1,A,,,,,,,,,,,,,,,,0102
480,2001-10-28,Zaragoza,Malaga,0,2,A,0,1,A,,,,,,,,,,,,,,,,0102
481,2001-11-03,Ath Bilbao,Alaves,2,1,H,2,0,H,,,,,,,,,,,,,,,,0102
482,2001-11-04,Betis,Zaragoza,0,1,A,0,0,D,,,,,,,,,,,,,,,,0102
483,2001-11-04,La Coruna,Osasuna,5,1,H,4,1,H,,,,,,,,,,,,,,,,0102
484,2001-11-04,Espanol,Sociedad,1,2,A,1,1,D,,,,,,,,,,,,,,,,0102
485,2001-11-04,Las Palmas,Celta,4,2,H,3,1,H,,,,,,,,,,,,,,,,0102
486,2001-11-04,Malaga,Sevilla,1,3,A,1,1,D,,,,,,,,,,,,,,,,0102
487,2001-11-04,Mallorca,Tenerife,2,0,H,1,0,H,,,,,,,,,,,,,,,,0102
488,2001-11-04,Real Madrid,Barcelona,2,0,H,1,0,H,,,,,,,,,,,,,,,,0102
489,2001-11-04,Valencia,Vallecano,2,1,H,1,1,D,,,,,,,,,,,,,,,,0102
490,2001-11-04,Valladolid,Villarreal,1,0,H,1,0,H,,,,,,,,,,,,,,,,0102
491,2001-11-10,Sevilla,Betis,0,0,D,0,0,D,,,,,,,,,,,,,,,,0102
492,2001-11-11,Alaves,Espanol,2,1,H,1,1,D,,,,,,,,,,,,,,,,0102
493,2001-11-11,Barcelona,Valladolid,4,0,H,2,0,H,,,,,,,,,,,,,,,,0102
494,2001-11-11,Celta,Ath Bilbao,2,3,A,1,0,H,,,,,,,,,,,,,,,,0102
495,2001-11-11,Osasuna,Valencia,0,0,D,0,0,D,,,,,,,,,,,,,,,,0102
496,2001-11-11,Sociedad,Mallorca,1,2,A,0,0,D,,,,,,,,,,,,,,,,0102
497,2001-11-11,Vallecano,Malaga,3,0,H,2,0,H,,,,,,,,,,,,,,,,0102
498,2001-11-11,Tenerife,La Coruna,3,1,H,1,1,D,,,,,,,,,,,,,,,,0102
499,2001-11-11,Villarreal,Las Palmas,2,0,H,1,0,H,,,,,,,,,,,,,,,,0102
500,2001-11-11,Zaragoza,Real Madrid,2,1,H,1,0,H,,,,,,,,,,,,,,,,0102
501,2001-11-17,La Coruna,Sociedad,3,1,H,1,1,D,,,,,,,,,,,,,,,,0102
502,2001-11-17,Las Palmas,Barcelona,0,0,D,0,0,D,,,,,,,,,,,,,,,,0102
503,2001-11-17,Real Madrid,Sevilla,2,1,H,1,0,H,,,,,,,,,,,,,,,,0102
504,2001-11-18,Alaves,Celta,1,0,H,1,0,H,,,,,,,,,,,,,,,,0102
505,2001-11-18,Ath Bilbao,Villarreal,0,0,D,0,0,D,,,,,,,,,,,,,,,,0102
506,2001-11-18,Betis,Vallecano,2,0,H,0,0,D,,,,,,,,,,,,,,,,0102
507,2001-11-18,Espanol,Mallorca,2,1,H,1,1,D,,,,,,,,,,,,,,,,0102
508,2001-11-18,Malaga,Osasuna,2,1,H,2,0,H,,,,,,,,,,,,,,,,0102
509,2001-11-18,Valencia,Tenerife,0,0,D,0,0,D,,,,,,,,,,,,,,,,0102
510,2001-11-18,Valladolid,Zaragoza,2,0,H,1,0,H,,,,,,,,,,,,,,,,0102
511,2001-11-24,Barcelona,Ath Bilbao,1,2,A,0,1,A,,,,,,,,,,,,,,,,0102
512,2001-11-25,Celta,Espanol,4,1,H,2,1,H,,,,,,,,,,,,,,,,0102
513,2001-11-25,Mallorca,La Coruna,4,1,H,2,1,H,,,,,,,,,,,,,,,,0102
514,2001-11-25,Osasuna,Betis,1,2,A,0,0,D,,,,,,,,,,,,,,,,0102
515,2001-11-25,Sociedad,Valencia,2,0,H,1,0,H,,,,,,,,,,,,,,,,0102
516,2001-11-25,Vallecano,Real Madrid,0,3,A,0,2,A,,,,,,,,,,,,,,,,0102
517,2001-11-25,Sevilla,Valladolid,4,0,H,1,0,H,,,,,,,,,,,,,,,,0102
518,2001-11-25,Tenerife,Malaga,1,0,H,0,0,D,,,,,,,,,,,,,,,,0102
519,2001-11-25,Villarreal,Alaves,1,0,H,1,0,H,,,,,,,,,,,,,,,,0102
520,2001-11-25,Zaragoza,Las Palmas,2,1,H,1,0,H,,,,,,,,,,,,,,,,0102
521,2001-12-01,Alaves,Barcelona,2,0,H,1,0,H,,,,,,,,,,,,,,,,0102
522,2001-12-01,Espanol,La Coruna,1,0,H,0,0,D,,,,,,,,,,,,,,,,0102
523,2001-12-01,Real Madrid,Osasuna,2,1,H,2,0,H,,,,,,,,,,,,,,,,0102
524,2001-12-01,Valencia,Mallorca,1,1,D,0,1,A,,,,,,,,,,,,,,,,0102
525,2001-12-02,Ath Bilbao,Zaragoza,2,1,H,1,0,H,,,,,,,,,,,,,,,,0102
526,2001-12-02,Betis,Tenerife,1,0,H,0,0,D,,,,,,,,,,,,,,,,0102
527,2001-12-02,Celta,Villarreal,3,1,H,1,0,H,,,,,,,,,,,,,,,,0102
528,2001-12-02,Las Palmas,Sevilla,1,0,H,0,0,D,,,,,,,,,,,,,,,,0102
529,2001-12-02,Malaga,Sociedad,1,0,H,1,0,H,,,,,,,,,,,,,,,,0102
530,2001-12-02,Valladolid,Vallecano,3,1,H,2,1,H,,,,,,,,,,,,,,,,0102
531,2001-12-08,Sevilla,Ath Bilbao,3,3,D,0,0,D,,,,,,,,,,,,,,,,0102
532,2001-12-08,Tenerife,Real Madrid,0,2,A,0,1,A,,,,,,,,,,,,,,,,0102
533,2001-12-09,Barcelona,Celta,2,2,D,1,0,H,,,,,,,,,,,,,,,,0102
534,2001-12-09,La Coruna,Valencia,1,0,H,0,0,D,,,,,,,,,,,,,,,,0102
535,2001-12-09,Mallorca,Malaga,1,1,D,1,1,D,,,,,,,,,,,,,,,,0102
536,2001-12-09,Osasuna,Valladolid,1,0,H,0,0,D,,,,,,,,,,,,,,,,0102
